date,direction,entry_price,exit_price,stop_loss,target_1,target_2,range_high,range_low,exit_reason,pnl,pnl_pct,momentum,entry_time,exit_time,is_winner,sig_price_vs_range,sig_intraday_rsi,sig_intraday_macd,sig_vwap,sig_volume,sig_or_candle,sig_vix,sig_ema_cross,sig_gap_open,sig_prev_day_sr,sig_quality_score
2025-11-21,put,583.6099853515625,586.59,586.59,581.37,579.14,589.77001953125,583.1699829101562,stop,-2.98,-0.5106,-85,10:30,11:30,False,-5,-20,-20,-20,5,-10,5,-10.0,10.0,8.0,10.0
2025-11-24,call,600.65,602.51,598.17,602.51,604.37,601.260009765625,595.1599731445312,target_1,1.86,0.3097,25,10:30,11:30,True,5,0,-20,20,5,10,5,-10.0,10.0,0.0,5.0
2025-11-25,skip,0.0,0.0,0.0,0.0,0.0,604.0,597.3300170898438,no_entry,0.0,0.0,-25,,,False,0,-20,-20,20,5,0,0,-10.0,0.0,0.0,8.0
2025-11-26,skip,0.0,0.0,0.0,0.0,0.0,613.8966064453125,610.4000244140625,no_entry,0.0,0.0,-45,,,False,0,0,-20,-20,5,0,0,-10.0,10.0,0.0,5.0
2025-12-01,call,616.42,617.75,614.64,617.75,619.09,616.851318359375,612.52001953125,target_1,1.33,0.2158,55,10:30,11:30,True,0,0,20,20,5,10,0,-10.0,-10.0,8.0,7.0
2025-12-02,call,622.9,621.1,621.1,624.25,625.6,623.3400268554688,618.97998046875,stop,-1.8,-0.289,55,10:30,11:30,False,0,0,20,20,5,10,0,10.0,10.0,0.0,6.0
2025-12-03,call,621.18,622.24,619.76,622.24,623.31,621.530029296875,618.0399780273438,target_1,1.06,0.1706,45,10:30,11:30,True,0,0,20,20,5,0,0,10.0,0.0,0.0,6.0
2025-12-04,skip,0.0,0.0,0.0,0.0,0.0,624.7999877929688,620.3200073242188,no_breakout,0.0,0.0,15,,,False,0,20,20,-20,5,-10,0,,,,
2025-12-05,call,628.45,626.54,626.54,629.88,631.32,628.9199829101562,624.239990234375,stop,-1.91,-0.3039,80,10:30,11:30,False,5,20,20,20,5,10,0,10.0,10.0,0.0,9.0
2025-12-08,skip,0.0,0.0,0.0,0.0,0.0,628.8400268554688,623.9400024414062,no_breakout,0.0,0.0,10,,,False,-5,20,20,-20,5,-10,0,,,,
